Order ID,Order Date,Order Day,Order Weekday,Order Month,Order Year,Order Quarter,Ship Date,Ship Day,Ship Weekday,Ship Month,Ship Year,Ship Quarter,Delivery Time,Ship Mode,Customer ID,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Price per Piece,Profit per Piece
CA-2014-147844,2014-05-03,3,Saturday,5,2014,2,2014-05-07,7,Wednesday,5,2014,2,4,Standard Class,DD-13570,Consumer,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,0.0,15.824,6.88,3.1648
CA-2013-110975,2013-12-26,26,Thursday,12,2013,4,2013-12-31,31,Tuesday,12,2013,4,5,Standard Class,DB-12970,Corporate,New York City,New York,10024,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,156.588,-60.0254
CA-2013-110975,2013-12-26,26,Thursday,12,2013,4,2013-12-31,31,Tuesday,12,2013,4,5,Standard Class,DB-12970,Corporate,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,288.882,57.776399999999995
CA-2011-141649,2011-09-30,30,Friday,9,2011,3,2011-09-30,30,Friday,9,2011,3,0,Same Day,DM-12955,Corporate,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,132.568,9.9426
CA-2011-124807,2011-07-12,12,Tuesday,7,2011,3,2011-07-15,15,Friday,7,2011,3,3,Second Class,ME-17725,Consumer,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.856,9,0.2,12.9978,3.984,1.4442
CA-2011-124807,2011-07-12,12,Tuesday,7,2011,3,2011-07-15,15,Friday,7,2011,3,3,Second Class,ME-17725,Consumer,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,5.96,0.8195
CA-2013-110009,2013-09-09,9,Monday,9,2013,3,2013-09-14,14,Saturday,9,2013,3,5,Standard Class,TR-21325,Consumer,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.6642,43.13,14.6642
CA-2013-110009,2013-09-09,9,Monday,9,2013,3,2013-09-14,14,Saturday,9,2013,3,5,Standard Class,TR-21325,Consumer,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2002,4.41,2.0286
CA-2014-168172,2014-08-07,7,Thursday,8,2014,3,2014-08-11,11,Monday,8,2014,3,4,Standard Class,SH-20395,Consumer,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.036,17.53,5.259
CA-2012-100146,2012-05-14,14,Monday,5,2012,2,2012-05-19,19,Saturday,5,2012,2,5,Standard Class,CB-12535,Corporate,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,101.9915,8.3993
CA-2012-100146,2012-05-14,14,Monday,5,2012,2,2012-05-19,19,Saturday,5,2012,2,5,Standard Class,CB-12535,Corporate,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.4148,40.97,11.4716
CA-2012-100146,2012-05-14,14,Monday,5,2012,2,2012-05-19,19,Saturday,5,2012,2,5,Standard Class,CB-12535,Corporate,Camarillo,California,93010,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,48.784,-3.049
CA-2012-100146,2012-05-14,14,Monday,5,2012,2,2012-05-19,19,Saturday,5,2012,2,5,Standard Class,CB-12535,Corporate,Camarillo,California,93010,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,240.784,27.0882
CA-2014-152079,2014-01-21,21,Tuesday,1,2014,1,2014-01-22,22,Wednesday,1,2014,1,1,First Class,ML-17410,Consumer,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,2.304,0.8352
CA-2013-129728,2013-05-31,31,Friday,5,2013,2,2013-06-07,7,Friday,6,2013,2,7,Standard Class,JG-15310,Corporate,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.7488,20.98,1.4686
CA-2011-121769,2011-04-08,8,Friday,4,2011,2,2011-04-12,12,Tuesday,4,2011,2,4,Standard Class,JS-15880,Consumer,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,172.11,-94.6605
CA-2011-103058,2011-07-23,23,Saturday,7,2011,3,2011-07-24,24,Sunday,7,2011,3,1,First Class,AG-10270,Consumer,New York City,New York,10011,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,49.99,3.9992
CA-2014-121125,2014-05-31,31,Saturday,5,2014,2,2014-06-04,4,Wednesday,6,2014,2,4,Standard Class,MG-17890,Home Office,Tigard,Oregon,97224,West,TEC-PH-10001619,Technology,Phones,LG G3,156.792,1,0.2,17.6391,156.792,17.6391
CA-2014-121125,2014-05-31,31,Saturday,5,2014,2,2014-06-04,4,Wednesday,6,2014,2,4,Standard Class,MG-17890,Home Office,Tigard,Oregon,97224,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,17.68,-1.547
CA-2014-121125,2014-05-31,31,Saturday,5,2014,2,2014-06-04,4,Wednesday,6,2014,2,4,Standard Class,MG-17890,Home Office,Tigard,Oregon,97224,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2,-0.3398,13.592,-0.3398
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,193.34,-2.762
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,75.99199999999999,9.498999999999999
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,179.97,-38.993500000000004
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,8.248000000000001,2.7837
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,51.897,-41.5176
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,110.51199999999999,-27.627999999999997
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,4.632,-3.088
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,63.04,-14.184
US-2013-114013,2013-03-14,14,Thursday,3,2013,1,2013-03-16,16,Saturday,3,2013,1,2,Second Class,SC-20770,Corporate,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,149.70000000000002,-214.57000000000002
CA-2014-135069,2014-04-11,11,Friday,4,2014,2,2014-04-15,15,Tuesday,4,2014,2,4,Standard Class,BS-11755,Consumer,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492,48.776,5.4873
CA-2014-135069,2014-04-11,11,Friday,4,2014,2,2014-04-15,15,Tuesday,4,2014,2,4,Standard Class,BS-11755,Consumer,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,12.223999999999998,2.1392
CA-2013-101693,2013-06-26,26,Wednesday,6,2013,2,2013-06-28,28,Friday,6,2013,2,2,Second Class,LC-17140,Consumer,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,42.623,-3.0445
CA-2013-101693,2013-06-26,26,Wednesday,6,2013,2,2013-06-28,28,Friday,6,2013,2,2,Second Class,LC-17140,Consumer,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,16.356,-13.0848
US-2011-164763,2011-03-17,17,Thursday,3,2011,1,2011-03-21,21,Monday,3,2011,1,4,Standard Class,MH-17440,Corporate,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.3721,3.81,1.7907
US-2011-164763,2011-03-17,17,Thursday,3,2011,1,2011-03-21,21,Monday,3,2011,1,4,Standard Class,MH-17440,Corporate,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156,15.22,7.4578
US-2011-164763,2011-03-17,17,Thursday,3,2011,1,2011-03-21,21,Monday,3,2011,1,4,Standard Class,MH-17440,Corporate,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2,0.0,6.3504,6.48,3.1752
US-2011-164763,2011-03-17,17,Thursday,3,2011,1,2011-03-21,21,Monday,3,2011,1,4,Standard Class,MH-17440,Corporate,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16.0,4,0.0,7.68,4.0,1.92
US-2011-164763,2011-03-17,17,Thursday,3,2011,1,2011-03-21,21,Monday,3,2011,1,4,Standard Class,MH-17440,Corporate,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.4942,10.89,2.8314
CA-2011-161249,2011-08-09,9,Tuesday,8,2011,3,2011-08-13,13,Saturday,8,2011,3,4,Standard Class,RD-19720,Consumer,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,1.4880000000000002,-0.3162
CA-2011-161249,2011-08-09,9,Tuesday,8,2011,3,2011-08-13,13,Saturday,8,2011,3,4,Standard Class,RD-19720,Consumer,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,1.8690000000000002,-1.3083
CA-2012-148180,2012-07-26,26,Thursday,7,2012,3,2012-07-31,31,Tuesday,7,2012,3,5,Standard Class,BP-11095,Corporate,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,3.048,1.0287
CA-2012-148180,2012-07-26,26,Thursday,7,2012,3,2012-07-31,31,Tuesday,7,2012,3,5,Standard Class,BP-11095,Corporate,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,3.856,1.3978
CA-2012-148180,2012-07-26,26,Thursday,7,2012,3,2012-07-31,31,Tuesday,7,2012,3,5,Standard Class,BP-11095,Corporate,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,5,0.0,25.792,19.84,5.1584
CA-2011-165568,2011-02-16,16,Wednesday,2,2011,1,2011-02-20,20,Sunday,2,2011,1,4,Standard Class,BF-11020,Corporate,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,4.272,1.4418
CA-2012-145457,2012-03-24,24,Saturday,3,2012,1,2012-03-27,27,Tuesday,3,2012,1,3,Second Class,CP-12085,Corporate,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.132,9.379999999999999,2.6264
US-2014-163657,2014-09-03,3,Wednesday,9,2014,3,2014-09-07,7,Sunday,9,2014,3,4,Standard Class,JL-15235,Consumer,Los Angeles,California,90049,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,3.7439999999999998,1.3104
US-2014-163657,2014-09-03,3,Wednesday,9,2014,3,2014-09-07,7,Sunday,9,2014,3,4,Standard Class,JL-15235,Consumer,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,118.264,-1.4783
CA-2012-120446,2012-11-16,16,Friday,11,2012,4,2012-11-18,18,Sunday,11,2012,4,2,First Class,JG-15805,Corporate,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18.9,3,0.0,8.694,6.3,2.898
CA-2011-109932,2011-12-09,9,Friday,12,2011,4,2011-12-11,11,Sunday,12,2011,4,2,First Class,VP-21760,Corporate,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408,5.344,1.8704
CA-2011-109932,2011-12-09,9,Friday,12,2011,4,2011-12-11,11,Sunday,12,2011,4,2,First Class,VP-21760,Corporate,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,79.032,6.915299999999999
CA-2014-127474,2014-02-04,4,Tuesday,2,2014,1,2014-02-08,8,Saturday,2,2014,1,4,Second Class,RD-19810,Home Office,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,5.184,1,0.2,1.8144,5.184,1.8144
CA-2014-127474,2014-02-04,4,Tuesday,2,2014,1,2014-02-08,8,Saturday,2,2014,1,4,Second Class,RD-19810,Home Office,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2,0.2,23.7742,32.792,11.8871
CA-2014-127474,2014-02-04,4,Tuesday,2,2014,1,2014-02-08,8,Saturday,2,2014,1,4,Second Class,RD-19810,Home Office,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,22.2,-26.085
CA-2014-127474,2014-02-04,4,Tuesday,2,2014,1,2014-02-08,8,Saturday,2,2014,1,4,Second Class,RD-19810,Home Office,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,83.88,29.357999999999997
CA-2014-115448,2014-11-12,12,Wednesday,11,2014,4,2014-11-15,15,Saturday,11,2014,4,3,First Class,MH-18025,Consumer,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,17.784,2.8899
CA-2014-105669,2014-09-18,18,Thursday,9,2014,3,2014-09-23,23,Tuesday,9,2014,3,5,Second Class,SJ-20125,Home Office,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.912,3,0.2,3.2214,3.3040000000000003,1.0738
CA-2014-105669,2014-09-18,18,Thursday,9,2014,3,2014-09-23,23,Tuesday,9,2014,3,5,Second Class,SJ-20125,Home Office,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,63.686,-15.4666
CA-2014-105669,2014-09-18,18,Thursday,9,2014,3,2014-09-23,23,Tuesday,9,2014,3,5,Second Class,SJ-20125,Home Office,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,1.16,-2.0300000000000002
CA-2014-105669,2014-09-18,18,Thursday,9,2014,3,2014-09-23,23,Tuesday,9,2014,3,5,Second Class,SJ-20125,Home Office,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,235.96,14.7475
CA-2014-134796,2014-06-26,26,Thursday,6,2014,2,2014-07-02,2,Wednesday,7,2014,3,6,Standard Class,FM-14380,Consumer,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,74.24,8.352
CA-2013-137743,2013-07-31,31,Wednesday,7,2013,3,2013-08-05,5,Monday,8,2013,3,5,Standard Class,KH-16360,Consumer,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,9.248,4,0.2,3.1212,2.312,0.7803
CA-2013-137743,2013-07-31,31,Wednesday,7,2013,3,2013-08-05,5,Monday,8,2013,3,5,Standard Class,KH-16360,Consumer,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,518.312,25.9156
CA-2012-137974,2012-04-16,16,Monday,4,2012,2,2012-04-18,18,Wednesday,4,2012,2,2,First Class,LL-16840,Consumer,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0.0,148.1064,284.82,74.0532
CA-2012-137974,2012-04-16,16,Monday,4,2012,2,2012-04-18,18,Wednesday,4,2012,2,2,First Class,LL-16840,Consumer,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0.0,4.57,9.14,4.57
CA-2012-137974,2012-04-16,16,Monday,4,2012,2,2012-04-18,18,Wednesday,4,2012,2,2,First Class,LL-16840,Consumer,Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0.0,119.686,170.98,17.098000000000003
CA-2012-137974,2012-04-16,16,Monday,4,2012,2,2012-04-18,18,Wednesday,4,2012,2,2,First Class,LL-16840,Consumer,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.5824,58.14,13.953600000000002
US-2012-136987,2012-04-11,11,Wednesday,4,2012,2,2012-04-14,14,Saturday,4,2012,2,3,Second Class,AR-10540,Consumer,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,159.992,53.9973
US-2012-136987,2012-04-11,11,Wednesday,4,2012,2,2012-04-14,14,Saturday,4,2012,2,3,Second Class,AR-10540,Consumer,Los Angeles,California,90004,West,OFF-PA-10003127,Office Supplies,Paper,Staples,52.76,2,0.0,24.2696,26.38,12.1348
CA-2012-138485,2012-02-27,27,Monday,2,2012,1,2012-03-01,1,Thursday,3,2012,1,3,Second Class,NP-18670,Consumer,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.838,59.879999999999995,8.982
CA-2013-103709,2013-09-09,9,Monday,9,2013,3,2013-09-16,16,Monday,9,2013,3,7,Standard Class,LP-17095,Consumer,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,7.44,1.86
CA-2013-103709,2013-09-09,9,Monday,9,2013,3,2013-09-16,16,Monday,9,2013,3,7,Standard Class,LP-17095,Consumer,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,34.24,8,0.0,15.408,4.28,1.926
CA-2013-103709,2013-09-09,9,Monday,9,2013,3,2013-09-16,16,Monday,9,2013,3,7,Standard Class,LP-17095,Consumer,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,130.87,32.7175
CA-2013-138282,2013-05-20,20,Monday,5,2013,2,2013-05-24,24,Friday,5,2013,2,4,Standard Class,AH-10690,Corporate,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Staples,87.84,8,0.0,23.7168,10.98,2.9646
CA-2014-148985,2014-11-12,12,Wednesday,11,2014,4,2014-11-16,16,Sunday,11,2014,4,4,Second Class,TB-21190,Home Office,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,34.92,4,0.0,11.8728,8.73,2.9682
CA-2011-138100,2011-09-15,15,Thursday,9,2011,3,2011-09-20,20,Tuesday,9,2011,3,5,Standard Class,AA-10315,Consumer,New York City,New York,10011,East,OFF-PA-10000349,Office Supplies,Paper,Staples,14.94,3,0.0,7.0218,4.9799999999999995,2.3406
CA-2011-138100,2011-09-15,15,Thursday,9,2011,3,2011-09-20,20,Tuesday,9,2011,3,5,Standard Class,AA-10315,Consumer,New York City,New York,10011,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,7.28,3.1304
CA-2012-100734,2012-09-15,15,Saturday,9,2012,3,2012-09-20,20,Thursday,9,2012,3,5,Standard Class,AC-10615,Corporate,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7,-2.8608,0.894,-0.7152
CA-2012-100734,2012-09-15,15,Saturday,9,2012,3,2012-09-20,20,Thursday,9,2012,3,5,Standard Class,AC-10615,Corporate,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,73.592,-14.7184
CA-2013-139997,2013-07-02,2,Tuesday,7,2013,3,2013-07-04,4,Thursday,7,2013,3,2,First Class,EM-14140,Home Office,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0.0,449.985,299.99,89.997
CA-2013-109652,2013-04-11,11,Thursday,4,2013,2,2013-04-16,16,Tuesday,4,2013,2,5,Standard Class,QJ-19255,Corporate,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,3.392,0.8056
CA-2011-167199,2011-01-07,7,Friday,1,2011,1,2011-01-11,11,Tuesday,1,2011,1,4,Standard Class,ME-17320,Home Office,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,285.98,82.93419999999999
CA-2011-167199,2011-01-07,7,Friday,1,2011,1,2011-01-11,11,Tuesday,1,2011,1,4,Standard Class,ME-17320,Home Office,Henderson,Kentucky,42420,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,609.98,2,0.0,274.491,304.99,137.2455
CA-2011-167199,2011-01-07,7,Friday,1,2011,1,2011-01-11,11,Tuesday,1,2011,1,4,Standard Class,ME-17320,Home Office,Henderson,Kentucky,42420,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.0,1.4796,2.74,0.7398
CA-2011-167199,2011-01-07,7,Friday,1,2011,1,2011-01-11,11,Tuesday,1,2011,1,4,Standard Class,ME-17320,Home Office,Henderson,Kentucky,42420,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,391.98,2,0.0,113.6742,195.99,56.8371
CA-2011-167199,2011-01-07,7,Friday,1,2011,1,2011-01-11,11,Tuesday,1,2011,1,4,Standard Class,ME-17320,Home Office,Henderson,Kentucky,42420,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0.0,204.1092,188.99,51.0273
CA-2011-167199,2011-01-07,7,Friday,1,2011,1,2011-01-11,11,Tuesday,1,2011,1,4,Standard Class,ME-17320,Home Office,Henderson,Kentucky,42420,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0.0,0.3112,7.78,0.0778
CA-2011-167199,2011-01-07,7,Friday,1,2011,1,2011-01-11,11,Tuesday,1,2011,1,4,Standard Class,ME-17320,Home Office,Henderson,Kentucky,42420,South,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0.0,3.0084,6.54,3.0084
CA-2013-124583,2013-09-02,2,Monday,9,2013,3,2013-09-04,4,Wednesday,9,2013,3,2,Second Class,LB-16795,Home Office,Huntington Beach,California,92646,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0.0,5.751,12.78,5.751
CA-2011-113964,2011-09-23,23,Friday,9,2011,3,2011-09-30,30,Friday,9,2011,3,7,Standard Class,JP-16135,Home Office,New York City,New York,10011,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2,6.924,4.616,1.731
CA-2011-129938,2011-12-15,15,Thursday,12,2011,4,2011-12-17,17,Saturday,12,2011,4,2,Second Class,EB-13705,Corporate,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,63.686,-15.4666
CA-2014-135111,2014-12-29,29,Monday,12,2014,4,2015-01-03,3,Saturday,1,2015,1,5,Standard Class,CS-12400,Home Office,Fargo,North Dakota,58103,Central,OFF-AR-10004707,Office Supplies,Art,Staples,2.48,1,0.0,0.868,2.48,0.868
